text,polarity,subjectivity
WAVE SETUP: Wave setup is the increase in mean water level due to the presence ofbreaking waves.,-0.21875,0.53125
BEACHES: A zone of unconsolidated particles extending from below water level to theedge of the coastal zone.,0.0,0.0
"BEACHES: Geological landform along the shoreline of an ocean, sea or lake. It usually consists of loose particles which are often composed of rock, such as sand, gravel, shingle, pebbles, waves or cobblestones.",-0.10897435897435898,0.3397435897435897
DIAGENESIS: The physical and chemical change undergone by sediment during lithificationand compaction.,0.0,0.14285714285714285
WATER CHANNELS: The deeper portion of a waterway carrying the main current.,0.08333333333333333,0.3666666666666667
"METHYL FLUORIDE: Methyl fluoride (or fluoromethane) is a colorless flammable gas which is heavier than air. It has an agreeable ether-like odor. It is narcotic in high concentrations. It burns with evolution of hydrogen fluoride. The flame is colorless, similar to alcohol. Under prolonged exposure to fire or intense heat the containers may rupture violently and rocket.",-0.11000000000000001,0.735
LIQUID PRECIPITATION: Liquid precipitation that reaches the Earth's surface in the form of drops.,0.0,0.0
CLOUD ASYMMETRY: The difference in scattering due to cloud hydrometeors between theforward and backward directions.,-0.125,0.375
"SPITS AND BARS: A deposition landform  found off coasts. At one end, spits connect to land, while at the far end they exist in open water. A spit is a type of bar or beach that develops where a re-entrant occurs, such as at cove's headlands, by the process of longshore drift.",0.03333333333333333,0.6666666666666666
"NITRATE: A charged molecule composed of one atom of nitrogen and three atoms ofoxygen, NO3-, available to plants and phytoplankton as a nutrient.",0.4,0.4
EMISSIVITY: The ratio of the radiation emitted by a surface to the radiation emitted by a perfect blackbody radiator at the same temperature.,0.5,0.5625
DRUMLINS: An elongated whale-shaped hill formed by glacial ice acting on underlying unconsolidated till or ground moraine.,0.0,0.0
"SWELL PERIOD: This is the peak period in seconds of the swells. If more than one swell is present, this is the period of the swell containing the maximum energy.",0.25,0.25
"ECHINODERMS: The phylum Echinoderms is a wholly marine group whose members includethe familiar starfish and sea urchins often found on the shore. Some oftheir particular features are their five-sided adult symmetry, theirendoskeleton which consists of many small crystals of calcium carbonateand tube feet, which are outward manifestations of their water vascularsystem.",0.17833333333333332,0.4066666666666666
"MARSH: Type of wetland, featuring grasses, rushes, reeds, typhas, sedges, and other herbaceous plants (possibly with low-growing woody plants) in a context of shallow water.",-0.15277777777777776,0.625
GLACIER MOTION/ICE SHEET MOTION: The rate of flow of the glacier/ice sheet over a period of time.,0.0,0.0
"RADIOISOTOPES: Any radioactive form of a chemical element, having the same atomic weight as that element (i.e. same number of protons), but a different number of neutrons. Used in a variety of oceanic applications such as dating andmovement of water masses.",0.0,0.3375
LONGWAVE RADIATION: Longwave radiation is radiation with wavelengths longer than 4 micros. Also referred to as infrared radiation or terrestrial radiation.,0.0,0.1
SEVERE CYCLONIC STORMS (N. INDIAN): null,0.0,0.0
"DESERTS: A region with a mean annual precipitation of 10 inches or less, and so devoid of vegetation as to be incapable of supporting any considerable population.",-0.04583333333333332,0.3308333333333333
LEADS: Any fracture or passage-way through ice which is navigable by surface,0.0,0.0
vessels. Leads and other open water areas within the sea ice pack are also,-0.0625,0.4375
important in studies of the energy budget in the polar regions and in,0.15833333333333335,0.625
local and regional climatology.,0.0,0.0
MARINE GEOCHEMICAL PROCESSES: Processes that control chemical distributions in the ocean.,0.0,0.0
"HYDROGEN PEROXIDE: Hydrogen peroxide is a chemical compound with the formula H2O 2. In its pure form, it is a very pale blue[5] liquid, slightly more viscous than water.",0.14709523809523808,0.41133333333333333
"WEATHERING: Breaking down of Earth's rocks, soils and minerals through direct contact with the planet's atmosphere. Weathering occurs in situ, or 'with no movement', and thus should not be confused with erosion, which involves the movement of rocks and minerals by agents such as water, ice, wind, and gravity.",-0.1138888888888889,0.4722222222222222
"RAIN: Precipitation in the form of liquid water drops that have diameters greater than 0.5 mm, or, if widely scattered, the drops may be smaller.",0.13333333333333333,0.4666666666666666
"DOLPHINS: Small to medium-sized odontocetes that live in marine habitats, have conical teeth and a falcate dorsal fin set near the middle to the back.",-0.0027272727272727284,0.26
"INCOMING SOLAR RADIATION: In general, solar radiation received at the earth's surface. The amount of",0.05000000000000002,0.5
direct solar radiation incident upon a unit horizontal surface at a specific,0.05,0.2625
level on or above the surface of the earth.,0.0,0.1
Incoming solar radiation is solar radition that has not been scattered or,0.0,0.0
absorbed.,0.3,0.9
TRANSMITTANCE: A measure of the amount of radiation propagated through a given medium.defined as the ratio of transmitted radiation to the total radiationincident upon the medium. Also known as transmissivity.,0.0,0.75
ABRASION: Mechanical scraping of a rock surface by friction between rocks and moving particles.,0.0,0.0
NET RADIATION: Net radiation refers to the difference between the downward and upward(total and terrestrial) radiation. The net flux of all radiations. Canalsorefer to the net solar radiation which is the difference between the sola\r radiations directed downwards and upwards.,0.0,0.02
"MARINE OBSTRUCTIONS: The act of watching,keeping track of or checking the ocean(pelagic orbottom conditions) for a special purpose.",0.35714285714285715,0.5714285714285714
"STRATOCUMULUS OPACUS: A variety of cloud (sheet, layer, or patch), the greater part of which is sufficiently dense to obscure the sun (betweeen 10 and 20 optical depths).This variety is found in the genera altocumulus, altostratus, stratocumulus, and stratus. (Note: cumulus and cumulonimbus clouds are inherently opaque.) In the case of altocumulus opacus or stratocumulus opacus the elements stand out in true relief at the cloud base, rather than as a consequence of varying degrees of opacity. Also, in these cases, this variety usually modifies the species stratiformis.",-0.05000000000000002,0.6
SUBSIDENCE RATE: The rate of groundwater that is withdrawn from certain types of rocks.,0.21428571428571427,0.5714285714285714
EARTHWORMS: Tube shaped segmented worm in Phylum Annelida,0.0,0.0
PRECIPITATION INDICES: Rainfall indices are calculated from precipitation data for a specific region over time.,0.0,0.125
"RIVER ICE: Pertaining to the extent, thickness, longevity, etc. of ice formationsthat occur on river systems.",0.0,0.0
"LANDSLIDE: The down slope movement of soil, rock, and other weathered materials because of gravity.",-0.14027777777777778,0.3319444444444445
"ICE GROWTH/MELT: Pertaining to the measurement of ice growth/melting rates, and annual",0.0,0.0
changes in those rates.,0.0,0.0
ATMOSPHERIC CIRCULATION RECONSTRUCTION: Reconstruction of past atmospheric circulation conditions based on paleoclimate proxy records.,-0.08333333333333333,0.08333333333333333
IGNEOUS ROCK AGE DETERMINATIONS: An analysis and determination of the age of igneous rocks,0.0,0.0
INFILTRATION FREQUENCY: Amount of water that infiltrates the subsurface soil and rocks in a single period.,-0.07142857142857142,0.21428571428571427
DEEP LEARNING: A type of machine learning and artificial intelligence (AI) that imitates the way humans gain certain types of knowledge.,-0.12857142857142856,0.6571428571428571
OBJECT DETECTION: A machine learning model type that helps to identify a distinct object in data.,0.3,0.3
"PLUCKING: Exploits pre-existing fractures in the bedrock. This plays a key role in opening and creating new fractures but has only provided small segments of loose material. This is then followed by the entrainment of the loosened rock by the ice. During the process of entrainment, loose rock material is frozen onto the base of the glacier and incorporated into the glacial ice.",-0.15249750249750252,0.6275724275724276
ICE EXTENT: The minimum or maximum length of the ice or ice edge into the open water. Also refers to the extent of the ice pack into the open ocean (which varies seasonally).,0.0,0.5
"TOXICITY LEVELS: A property whereby substances are injurious to health when ingested orinhaled, such as chlorine, ammonia, pesticides, and formaldehyde.",0.0,0.5
"RELATIVE PERMITTIVITY: The Relative permittivity (or dielectric constant, ε) is a measure of the ease with which a material is polarized by an electric field relative to vacuum. It is defined by the magnitude of the dielectric polarization (dipole moment per unit volume) induced by a unit field. Dielectric constants have no units - they are coefficients that multiply the capacitance with free space (or vacuum) as dielectric.",0.04791666666666666,0.14166666666666666
SEA LEVEL RISE: An increase in the average height of the sea surface over a vertical datum.,-0.15,0.39999999999999997
"LAND SURFACE FEEDBACKS: Land-surface processes through which climate system is controlled,changed, or modulated. Land-surface feedbacks involve a perturbationin a climate quantity that causes a change in a second quantity, and thechange in the second quantity ultimately leads to an additional changein the first. Land-surface feedbacks often involve land-surface change orchange in terrestrial carbon stocks that in turn affect land-atmosphereinteraction.",0.05,0.2866666666666667
ANTENNA TEMPERATURE: Absolute radiometric temperature incident upon the instrument antenna with,0.2,0.9
no corrections for spurious energy received from sources not intended by,0.0,0.0
the instrument design.,0.0,0.0
"WAVE OVERTOPPING: Wave overtopping refers to the volumetric rate at which wave runup flowsover the top or crest of a slope, be it a beach, dune, or structure.",0.5,0.5
"STRATOCUMULUS CASTELLANUS: (Previously called castellatus.) A cloud species of which at least a fraction of its upper part presents some vertically developed cumuliform protuberances (some of which are taller than they are wide) that give the cloud a crenellated or turreted appearance.This castellanus character is especially evident when the cloud is seen from the side. The cumuliform cloud elements generally have a common base and usually seem to be arranged in lines. The species is found only in the genera cirrus, cirrocumulus, altocumulus, and stratocumulus. Cirrus castellanus differs from cirrocumulus castellanus in that its vertical protuberances subtend an angle of more than 1° when observed at an angle of more than 30° above the horizon. When altocumulus castellanus and stratocumulus castellanus attain a considerable vertical development, they become cumulus congestus and often develop into cumulonimbus. Stratocumulus castellanus should not be confused with stratocumulus pierced by cumulus.",-0.07745098039215687,0.4862745098039216
PARASITISM: Parasitism is where two species live in an obligatory association in whichthe parasite depends metabolically on the host .,0.13636363636363635,0.5
"MELT POND: A pond of water on the surface of sea ice, commonly occurring in the Arctic in spring.",-0.3,0.5
GLOBALLY INTEGRATED ANGULAR MOMENTUM: The atmospheric angular momentum is the product of mass times the rotational velocity times the perpendicular distance from the axis of rotation. A rotating object will conserve its angular momentum unless a torque acts to change its rotation. The axial component is of interest in climate and is determined by the distribution of atmospheric mass and zonal wind relative to the earth's rotation axis. Higher than normal surface pressure in the tropics or strong westerly flow there contributes to greater AAM.,0.16666666666666666,0.29791666666666666
LINE OF SIGHT VELOCITY: Wind velocity in the viewing area of the instrument.,0.0,0.0
"EUTROPHICATION: The enrichment of an ecosystem with chemical nutrients, typically compounds containing nitrogen, phosphorus, or both.",-0.16666666666666666,0.5
"SEA SURFACE SLOPE: The slope of the ocean water surface, resultant from a geophysicalphenomenon such as dynamic circulation or tides.  This variable does notrefer to wave slope.",0.0,0.3333333333333333
ELECTRON FLUX: The rate of flow of electrons through a reference surface. In cgs,0.0,0.0
"units, measured in electrons s-1, or simply s-1.",0.0,0.35714285714285715
"THESAURI: 1.A book of synonyms, often including related and contrasting words andantonyms.<br>",0.0,0.4
"2.A book of selected words or concepts, such as a specialized vocabulary of aparticular field, as of medicine or music",0.0,0.5
"DESKTOP GEOGRAPHIC INFORMATION SYSTEMS: Desktop Geographic Information Systems (GIS) are defined as Data Analysis and Visualization Services available specifically for the desktop that allows users to capture, store, update, manipulate, analyze, and display all forms of geographically referenced information.",0.4,0.4
GLACIER MASS: Total mass of a glacier.,0.0,0.75
ANTARCTIC OSCILLATION: The Antarctic Oscillation (AAO) is the dominant pattern of,0.0,0.0
"non-seasonal tropospheric circulation variations south of 20S, and it",0.0,0.0
is characterized by pressure anomalies of one sign centered in the,0.0,0.0
Antarctic and anomalies of the opposite sign centered about,0.0,0.0
40-50S. The AAO is also referred to as the Southern Annular Mode,0.0,0.0
"(SAM). There is a Northern Hemisphere analog to the AAO, and it is",0.0,0.0
called the Arctic Oscillation (or Northern Annular Mode).,0.0,0.0
"PERIGLACIAL PROCESSES: Of, or pertaining to, the outer perimeter of a glacier, particularly to the",0.16666666666666666,0.3333333333333333
fringe areas surrounding the great continental glaciers of the geologic ice,0.8,0.75
"ages.  Thus, periglacial weathering is said to have produced certain",0.21428571428571427,0.5714285714285714
characteristic land forms.,-0.06666666666666667,0.4666666666666666
"GALE: In general, and in popular use, an unusually strong wind.In storm-warning terminology, a wind of 28–47 knots (32–54 mph).In the Beaufort wind scale, a wind with a speed from 28–55 knots (32–63 mph) and categorized as follows: moderate gale, 28–33 knots (Force 7); fresh gale, 34–40 knots (Force 8); strong gale, 41–47 knots (Force 9); and whole gale, 48–55 knots (Force 10).",0.3145833333333333,0.6833333333333333
"SEA CAVES: A littoral cave, is a type of cave formed primarily by the wave action of the sea. The primary process involved is erosion. Sea caves are found throughout the world, actively forming along present coastlines and as relict sea caves on former coastlines.",0.1277777777777778,0.2833333333333334
"NITROGEN DIOXIDE: A reddish-brown, highly poisonous gas, with the chemical formula NO2.",0.16,0.5399999999999999
"MOUNTAIN SNOW LINE SHIFT: The boundary marking the lowest altitude at which a given area, such as the top of a mountain, is always covered with snow.",0.25,0.5
"CAC03: A chemical compound that is a common substance found in rocks in all parts of the world, and is the main component of shells of marine organisms, snails, coal balls, pearls, and eggshells. Calcium carbonate is the active ingredient in agricultural lime, and is created when Ca ions in hard water react with carbonate ions creating limescale.",-0.13958333333333334,0.4937499999999999
"PARTICULATE MATTER (PM 1.0): A type of air pollution that is made up of particles that are less than 1 micron in size. PM1 is particularly dangerous because of its small size, which allows it to penetrate lung tissue and enter the bloodstream.",-0.33888888888888885,0.45555555555555555
"CLOUD HEIGHT: In weather observations, the height of the cloud base above localterrain.  In satellite remote sensing, cloud height is often referred to as theheight of the cloud top above local terrain or above mean sea level. Also canbe defined as the vertical distance from the cloud base to the cloud top; morecommonly referred to as the 'thickness' or 'depth' of the cloud.",-0.10125000000000002,0.41875
"DEER/MOOSE: Phylum Chordata. Class Mammalia. Order Atiodactyla. Deer are ruminant, four legged animals with long powerful legs, a small tail, long ears. Deer distinguished by their antlers, which are temporary and can be regrown. Male deer possess antlers while generally females lack antlers.",2.3129646346357427e-18,0.4666666666666666
"CUMULONIMBUS INCUS: The anvil-shaped cloud that comprises the upper portion of mature cumulonimbus clouds; the popular name given to a cumulonimbus capillatus cloud, particularly if it embodies the supplementary feature incus (from the Latin for anvil).",0.21666666666666665,0.3333333333333333
MAXIMUM/MINIMUM TEMPERATURE: Highest/Lowest air temperature attained during a specific time interval; usually 24 hours.,-0.125,0.1875
VORTICITY: Measure of the rotational spin about an axis at some point within a fluid.,0.0,0.1
ORBIT VELOCITY: The orbital speed of a body (satellite) in a gravitational field.,0.0,0.0
MICROWAVE: A very short electromagnetic wave. The portion of the electromagnetic,0.0,0.39
spectrum lying between the far infrared and the conventional radio,-0.021428571428571422,0.6785714285714286
"frequency  portion. While not bounded by definition, it is commonly",-0.3,0.5
regarded as  extending from 1 mm to 1 m in wavelength (300 GHz to 0.3 GHz,0.0,0.0
frequency).  <P> Passive systems operating at these wavelengths sometimes,0.0,0.0
"are called  microwave systems. Active systems are called radar, although",-0.13333333333333333,0.6
the literal definition of radar requires a distance measuring capability,0.0,0.0
not always included in active systems.,-0.13333333333333333,0.6
SNOW DEPTH: Pertaining to the thickness of snow pack throughout the year.,0.0,0.0
RUNOFF: null,0.0,0.0
COMPOUND EXTREME EVENTS: The simultaneous or sequential occurrence of multiple extremes at single or multiple locations.,-0.049107142857142856,0.30357142857142855
TIDAL CURRENTS: Mass flow of water induced by the raising or lowering of sea level owingto passage of tidal crests or troughs.,0.0,0.0
SURFACE SPEED: Ocean surface current/water flow velocity.,0.0,0.0
"RADAR IMAGERY: A mapping of the observed radar reflectivity of a scene, consisting of a",0.0,0.0
file of digital numbers assigned to spatial	  positions on a grid of,0.0,0.0
pixels.,0.0,0.0
POPULATION ABUNDANCE: A measure of the number of individuals of each species.,0.0,0.0
"MINERAL DISSOLUTION: The separation of minerals into different components. Mineral dissolution and precipitation, especially of Fe and Mn (hydr)oxides and the carbonate mineral family, partially regulate pH and alkalinity of natural waters, affecting the fate and transport of organic and inorganic contaminants.",0.0,0.5750000000000001
"SNOW ENERGY BALANCE: Pertaining to the net increase, or decrease in energy due to snow",-0.0625,0.1875
"formation, melting, evaporation, etc..",0.0,0.0
"SNOW COVER: Pertaining to the extent, depth, and longevity of snow pack.",0.0,0.0
"IMPORTANCE VALUE: The importance value is the sum of relative density, relative dominance,and relative frequency for a species in the community. The larger theimportance value, the more dominant a species is in the particularcommunity.",0.1,0.2
LONGWAVE HEAT FLUX: null,0.0,0.0
PRECIPITATION: All liquid or solid phase aqueous particles that originate in the atmosphere and fall to the earth's surface.,0.0,0.1
PERMAFROST: A layer of soil or bedrock at a variable depth beneath the surface of the earth in which the temperature has been below freezing continuously from a few to several thousands of years.,-0.1,0.05
24 HOUR MINIMUM TEMPERATURE: The lowest temperature attained at a specific location during a (24 hour) period.,0.0,0.125
"STANDARDIZED PRECIPITATION INDEX: The SPI was formulated by Tom Mckee, Nolan Doesken and John Kleist of",0.0,0.0
the Colorado Climate Center in 1993. The purpose is to assign a single,-0.08571428571428572,0.15714285714285714
numeric value to the precipitation which can be compared across,0.0,0.0
"regions with markedly different climates. Technically, the SPI is the",0.0,0.35
number of standard deviations that the observed value would deviate,0.0,0.0
"from the long-term mean, for a normally distributed random",-0.22083333333333333,0.6124999999999999
"variable. Since precipitation is not normally distributed, a",-0.075,0.6499999999999999
transformation is first applied so that the transformed precipitation,0.25,0.3333333333333333
values follow a normal distribution.,0.15,0.6499999999999999
The Standardized Precipitation Index was designed to explicitly,0.0,0.0
express the fact that it is possible to simultaneously experience wet,-0.05,0.7
"conditions on one or more time scales, and dry conditions at other",0.10277777777777779,0.4916666666666667
"time scales, often a difficult concept to convey in simple terms to",-0.25,0.6785714285714286
"decision-makers. Consequently, a separate SPI value is calculated for",0.0,0.0
"a selection of time scales, covering the last 1, 2, 3, 4, 5, 6, 7, 8,",0.0,0.06666666666666667
"9, 10, 11, 12, 15, 18, 24, 30, 36, 48, 60, and 72 months, and ending",0.0,0.0
on the last day of the latest month.,0.25,0.48333333333333334
"PARTICULATE MATTER (PM 2.5): A type of air pollution that consists of extremely small particles that are 2.5 micrometers or less in diameter. These particles are so small that thousands of them could fit in the period at the end of a sentence. PM2.5 is a mixture of dust, soot, organic chemicals, and metals that can come from a variety of sources, including cars, trucks, factories, and wood burning.",-0.06666666666666665,0.31666666666666665
"GEOID CHARACTERISTICS: Describes the gravitational properties of the geoid, which is defined as a surface on which the earth's attractive (i.e. gravitational) forces are everywhere equal, i.e. a gravimetric equipotential surface. The geoid is of fundamental importance in determining positions on the earth's surface as most measurements are made with reference to this surface.",0.43333333333333335,0.5833333333333334
SPEED PROFILES: Ocean current velocity throughout the water column.,0.0,0.4
GLACIAL HORNS: A sharp peak formed where the ridges separating three or more cirques intersect.,0.1875,0.625
DEPTH HOAR: Pertaining to the characteristics of the layer of ice crystals thatforms between the ground and snow cover by sublimation.  It's alsoreferred to as sugar snow.,0.0,0.0
OCEAN UPWELLING/DOWNWELLING: The upward motion of seawater anywhere in the oceans.,0.0,0.0
INFILTRATION: Pertaining to the process by which substances enter an aquifer.,0.0,0.0
ENVIRONMENTAL HEALTH FACTORS: Refer to measurements of human physiological functions such as those provided by heat exchange dataor human response to such environmental factors as contaminants.,0.0,0.3
"MELT POND: A pond of water on the surface of sea ice, commonly occurring in the Arctic in spring.",-0.3,0.5
"BIOMARKER: A biomarker, or biological marker, is an indicator of a biological state. It is a characteristic that is objectively measured and evaluated as an indicator of normal biological processes, pathogenic processes, or pharmacologic responses to a therapeutic intervention. It is used in many scientific fields.",0.14583333333333334,0.42916666666666664
OCEAN UPWELLING INDICES: Indices that leverage state-of-the-art ocean models as well as satellite and in situ data to improve upon historically available upwelling indices. Upwelling drives the biological productivity of the system by bringing nutrients to surface waters.,0.4,0.4
"SEA SURFACE TOPOGRAPHY: To measure sea surface height, or surface topography, scientists needto obtain the precise distance between the satellite and the center ofthe Earth and the precise distance between the satellite and the seasurface. Sea surface height is then calculated by subtracting thedistance between the sea surface and the satellite from the distancebetween the center of the Earth and the satellite. The distance betweenthe satellite and the center of the Earth is obtained by carefullymonitoring the satellite position at all times.",0.10000000000000002,0.38000000000000006
CURRENT PROFILES: Ocean current direction (vector) throughout the water column.,0.0,0.4
"FIRN FORMATION: The formation process of firn, a partially compacted névé, which is a type of snow that has been left over from past seasons and has been recrystallized into a substance denser than névé. It is ice that is at an intermediate stage between snow and glacial ice.",-0.11666666666666665,0.18333333333333335
LOCAL SUBSIDENCE TRENDS: Sinking of the land due to tectonic or isostatic processes.,-0.0625,0.1875
NUCLEAR ENERGY PRODUCTION/USE: Refers to the production and use of nuclear power for human consumption. Nuclear energy is the energy released by a nuclear reaction.,0.0,0.1
"RADIATIONAL COOLING: In meteorology, the result of radiative cooling of the earth's surface and adjacent air.Radiational cooling occurs, as is typical on calm, clear nights, whenever the longwave emission from the surface is not balanced by significant amounts of absorbed shortwave radiation or downwelling longwave from the atmosphere above the surface, and there are no nonradiative sources of sufficient energy to make up the difference.",0.1513888888888889,0.5847222222222223
SEVERE CYCLONIC STORMS (N. INDIAN): null,0.0,0.0
"ANIMAL ECOLOGY AND BEHAVIOR: Any measurment related to the totality or pattern of the interrelationshipof animals, and animals with their environment.",0.0,0.4
"CENTIPEDES: Centipedes are in the Class Chilopoda, and are elongate arthropods withbody divided into head and trunk, the latter bearing ten or more pairs oflegs.",0.16666666666666666,0.16666666666666666
"VEGETATION FRACTION: The areal extent of vegetation-covered ground, expressed as the mathematical fraction of a region covered with vegetation.",0.0,0.0
"BARNACLES: Cone shaped shell-wall comprised of calcareous plates sessile, marine intertidal crustaceans.",0.0,0.0
"LACUSTRINE PLAIN: Lakes that get filled by incoming sediment. Overtime, the water may drain from the lake, leaving the deposited sediments behind. This can be caused by natural drainage, evaporation or other geophysical processes.",-0.047857142857142855,0.5464285714285715
"BANK REEF: A linear or semi-circular shaped-outline, larger than a patch reef.",0.0,0.5
IRRIGATION: Irrigation is supplying water to croplands by artificial means.,-0.6,1.0
SNOW WATER EQUIVALENT: Pertaining to the measurement of the amount of water in a given snow pack.,0.0,0.0
"HIGH THROUGHPUT SEQUENCING: High-throughput sequencing, also known as next-generation sequencing (NGS), is the comprehensive term used to describe modern technologies that sequence DNA and RNA in a rapid and cost-effective manner.",0.18,0.41999999999999993
"Urban Heat Island: The tendency for higher air temperatures to persist in urban areas as aresult of heat absorbed and emitted by buildings and asphalt, tending to make cities warmer than the surrounding countryside.",0.1375,0.35
"GLACIAL DRIFT: Less apparent is the ground moraine, also called glacial drift, which often blankets the surface underneath much of the glacier downslope from the equilibrium line.",0.027777777777777787,0.20555555555555557
"TUVALU INDEX: Refers to an environmental vulnerability index for Tuvalu. Development of a vulnerability index for the environment which could be calculated on the scale of entire states for the purpose of ranking them and providing a single-figure expression of their relative environmental vulnerabilities. This work was done in response to a call made in the Barbados Plan of Action, the Alliance of Small Island States (AOSIS) and an increasing awareness that small island developing states face disadvantages to their development associated with their remoteness, small size, dispersion, economic conditions, and limited natural resources. In the past vulnerability indices have been developed which describe the risks associated with economic and social conditions, climate change, sea-level rise, natural disasters and anthropogenic impacts. Most of these indices describe the vulnerability of human systems; there have been very limited attempts to describe effects on the environment. Human systems and the environment are dependent on one another so that risks to the environment of a state will eventually translate into risks to humans. This is the first attempt to construct an index that focuses on the vulnerability of the environment. An Environmental Vulnerability Index (the EVI) was constructed, based on a theoretical framework that identified three aspects of vulnerability: risks to the environment (natural and anthropogenic), the innate ability of the environment to cope with the risks (resilience) and ecosystem integrity (the health or condition of the environment as a result of past impacts). These three aspects correspond to three sub-indices, the REI, IRI and EDI, which are the Risk Exposure sub-Index, Intrinsic Resilience sub-Index and Environmental Degradation sub- Index respectively. The EVI was calculated as a weighted average of scores allocated in the range of 0-7 derived from a total of 57 indicators. A preliminary EVI was calculated for three countries, Australia, Fiji and Tuvalu. The preliminary EVI value for Tuvalu was the highest of the three countries indicating that its environment is the most vulnerable. The score obtained for Fiji was intermediate in value, and that for Australia was the lowest, though the difference between Fiji and Australia was relatively smaller than that between Fiji and Tuvalu. There were similar levels of risk in each of the countries, the most degradation in Australia and the least intrinsic resilience in Tuvalu. These results, though promising are only preliminary because the EVI requires refinement and there was insufficient time to collect all of the required data from all of the countries and because there were some inconsistencies in the quality of the data. We expect that each of these problems can be overcome. The EVI developed here will require further refinement before it becomes fully operational. The results show that it is possible to obtain a single figure measure of vulnerability and that data which were previously thought to be difficult to obtain can be obtained. The methodology selected in the computation of the index can produce results which could have operational usefulness for ranking countries according to their environmental vulnerabilities. It is envisaged that the EVI would be recalculated every 5 years to provide updates on the vulnerability status of countries. This index highlights the need for governments to upgrade their collection and collation of environmental statistics. In addition, the breakdown of results into meteorological, geological, anthropogenic, and other categories of risk highlights areas of concern for environmental action.",-0.005810657596371882,0.3585600907029478
HURRICANES (N. ATLANTIC/E. PACIFIC): null,0.0,0.0
"STAGE HEIGHT: The elevation of the water level of a lake, river, stream or other body of water above a common datum.",-0.14166666666666666,0.325
GROUND ICE: A general term referring to all types of ice contained in freezing and frozen,0.05000000000000002,0.5
"ground. Ground ice occurs in pores, cavities, voids or other openings in soil",-0.125,0.375
"or rock and includes massive ice. It may occur as lenses, wedges, veins,",0.0,1.0
"sheets, seams, irregular masses, or as individual crystals or coatings on",0.0,0.4
mineral or organic particles. Perennial ground ice can only occur within,0.0,1.0
permafrost bodies.,0.0,0.0
"SHORELINES: The fringe of land at the edge of a large body of water, such as an ocean, sea, or lake. In Physical Oceanography a shore is the wider fringe that is geologically modified by the action of the body of water past and present, while the beach is at the edge of the shore, representing the intertidal zone where there is one. is the fringe of land at the edge of a large body of water, such as an ocean, sea, or lake. In Physical Oceanography a shore is the wider fringe that is geologically modified by the action of the body of water past and present, while the beach is at the edge of the shore, representing the intertidal zone where there is one.",0.010714285714285713,0.23690476190476192
MANGROVE SWAMP: Pertaining to tropical and subtropical swamps dominated by mangrove trees.,0.0,0.0
KARST LANDFORMS: A Karst landform is a feature created on the Earth's surface by the drainage of water into the ground or by its discharge at springs.,0.0,0.0
"CRESCENTIC (BARCHAN/TRANSVERSE) DUNE: 'Crescent-shaped mounds are generally wider than they are long. The slipfaces are on the concave sides of the dunes. These dunes form under winds that blow consistently from one direction, and they also are known as barchans, or transverse dunes.",0.08333333333333333,0.3833333333333333
"WIND SPEED: Ratio of the distance covered by the air to the time taken to cover it.  The instantaneous speed corresponds to the case of an infinitely small time interval. The mean speed corresponds to the case of a finite time interval. It is one component of wind velocity, the other being wind direction.",-0.22916666666666666,0.4875
"EQUATORIAL PACIFIC ZONAL WIND ANOMALY INDEX: The ENSO zonal wind anomaly index is calculated for the region 8N-8S, 150E-140W from the COADS data. This region was chosen from a map of zonal wind regressed onto an index of eastern equatorial Pacific SST for the period 1950-79. The anomalies are with respect to a 1950-79 climatology.",0.0,0.0
NATURAL GAS VERTICAL/GEOGRAPHIC DISTRIBUTION: The vertical and geographic distribution of natural gas within the solid Earth.,0.06666666666666667,0.3
"WIND DIRECTION PROFILES: Generally, the wind direction at various levels in the atmosphere above the domain of surface weather observations, as determined by any of the methods of winds-aloft observation.",0.016666666666666673,0.3666666666666667
TRANS-NINO INDEX: The timeseries is calculated from the HadISST and the NCEP OI Datasets. It is the standardized Nina 12 minus the Nina 4 with a 5 month running mean applied which is then standardized using the 1950-1979 period.,-0.20625,0.39375
"CARBON: A nonmetallic element, with chemical symbol C, found combined with other elements in all organic matter and in a pure state as diamond or graphite.",0.04464285714285714,0.4375
HYDROXYL: Hydroxyl (OH) - an atom consisting of one hydrogen atom and one oxygen,0.0,0.0
atom which does not normally exist in a stable form; this radical readily,0.0625,0.575
reacts with methane and carbon monoxide. The source of the hydroxyl,0.0,0.0
radical in the atmosphere occurs primarily through the 1) photolysis of,0.4,0.5
"hydrogen peroxide, heat, and light and 2) the attack on water of an",0.4,0.7
excited oxygen radical (created by the photolysis of ozone). [JAPCA; v39;,0.375,0.75
704; 1989] [Journal of Chemical Society; v85; 577; 1989.],0.0,0.0
"PESTICIDES: Any measure of or about insecticides, fungicides, or herbicides; may include non-chemical/manufactured agents, and/or natural defensemechanisms.",0.1,0.4
INFILTRATION AMOUNT: Amount of water that infiltrates the subsurface soil and rocks.,0.0,0.0
"WEATHERING: Breaking down of Earth's rocks, soils and minerals through direct contact with the planet's atmosphere. Weathering occurs in situ, or 'with no movement', and thus should not be confused with erosion, which involves the movement of rocks and minerals by agents such as water, ice, wind, and gravity.",-0.1138888888888889,0.4722222222222222
DEICED TEMPERATURE: Temperature measured by the removal of ice through heating.,0.0,0.0
